Fig1_ScaledRank,Gene.Symbol,ScaledRank_HeLa,ScaledRank_HEK293,WT_EBSStoUT_HeLa,ATG7minWT_EBSStoUT_HeLa,priority_HeLa,WT_EBSStoUT_HEK293,ATG7minWT_EBSStoUT,priority_HEK293,prot_MinRank
0.016918153,PHLDB1,0.662619808,0.00970741,-0.367505055,-0.091680508,0,-0.459866456,0.56320058,0.459866456,0.00970741
0.017032465,RAB29,0.00971246,0.107191687,-0.446199935,0.498960362,0.446199935,-0.236110615,0.109446054,0.109446054,0.00971246
0.017146776,CFAP100,0.009840256,NA,-3.116677857,0.444775093,0.444775093,NA,NA,NA,0.009840256
0.017261088,B4GALNT3,NA,0.009844135,NA,NA,NA,-0.669029779,0.459473787,0.459473787,0.009844135
0.0173754,CALCOCO1,0.009968051,0.919059338,-0.443976275,0.533025034,0.443976275,0.239227334,-0.259791396,0,0.009968051
0.017489712,KLF16,0.83028754,0.009980859,0.049586218,-0.390752004,0,-0.745085823,0.458664874,0.458664874,0.009980859
0.017604024,PIGO,0.010095847,0.725868198,-0.509292908,0.443752567,0.443752567,0.024160145,0.038570416,0,0.010095847
0.017718336,KCTD5,0.909648562,0.010117583,-0.911374027,-0.061046165,0,-1.156411071,0.455649455,0.455649455,0.010117583
0.017832647,DNAH11,0.010223642,NA,-1.43848327,0.443318309,0.443318309,NA,NA,NA,0.010223642
0.017946959,RRM2,0.41942492,0.010254307,-0.496070496,-0.757410431,0,-1.111385563,0.453548387,0.453548387,0.010254307
0.018061271,TPM2,0.010351438,NA,-1.309410768,0.441639065,0.441639065,NA,NA,NA,0.010351438
0.018175583,UBE2C,0.274121406,0.010391031,-1.037461992,-0.58565987,0,-1.831613273,0.453220745,0.453220745,0.010391031
0.018289895,NOM1,0.010479233,0.604593929,-0.794921336,0.437736803,0.437736803,0.001916313,0.080551105,0,0.010479233
0.018404207,MICALL1,0.052907348,0.010527755,-0.360793096,0.188517448,0.188517448,-0.453169764,0.612412752,0.453169764,0.010527755
0.018518519,F10,0.010607029,NA,-0.618542844,0.437022896,0.437022896,NA,NA,NA,0.010607029
0.01863283,ZNRD2,0.010734824,0.089554279,-0.51384571,0.434568585,0.434568585,-0.23539609,0.131727509,0.131727509,0.010734824
0.018747142,ALMS1,0.721277955,0.010801203,-0.203517097,-0.328445121,0,-0.719707791,0.44664936,0.44664936,0.010801203
0.018861454,CHML,0.01086262,0.074514629,-0.443152303,0.433683623,0.433683623,-0.250384361,0.153231167,0.153231167,0.01086262
0.018975766,KIAA1586,NA,0.010937927,NA,NA,NA,-0.903402429,0.446596953,0.446596953,0.010937927
0.019090078,APOB,0.010990415,NA,-2.838137587,0.433585683,0.433585683,NA,NA,NA,0.010990415
0.01920439,LRPAP1,0.417891374,0.011074651,-0.442868505,-0.239580841,0,-1.100914419,0.446190471,0.446190471,0.011074651
0.019318701,SLC35A1,0.011118211,NA,-0.432669245,0.504672671,0.432669245,NA,NA,NA,0.011118211
0.019433013,CSF2RA,0.011246006,NA,-0.432003769,0.771813662,0.432003769,NA,NA,NA,0.011246006
0.019547325,SZRD1,0.652523962,0.0113481,-0.2378737,-0.014664519,0,-0.439020524,0.74912274,0.439020524,0.0113481
0.019661637,CCDC40,0.011373802,NA,-1.281825737,0.421742241,0.421742241,NA,NA,NA,0.011373802
0.019775949,DBN1,0.035527157,0.011484824,-0.30346801,0.244608301,0.244608301,-0.438048391,0.482814731,0.438048391,0.011484824
0.019890261,IMPDH2,0.011501597,0.067131529,-0.42042787,0.437569153,0.42042787,-0.236593542,0.170764398,0.170764398,0.011501597
0.020004572,MAP7D1,0.58658147,0.011621548,-0.360587116,-0.316186342,0,-0.43679042,0.918595845,0.43679042,0.011621548
0.020118884,NOCT,0.011629393,0.171178562,-0.752597172,0.419656091,0.419656091,-0.282879764,0.052461282,0.052461282,0.011629393
0.020233196,SLC35A2,0.011757188,0.242275089,-0.417539597,0.565783761,0.417539597,-0.013077604,0.05639883,0.013077604,0.011757188
0.020347508,MORF4L2,0.559744409,0.011758272,-0.872801496,-0.164504864,0,-1.292168919,0.436176194,0.436176194,0.011758272
0.02046182,ATF3,0.011884984,0.404429861,-0.41572012,1.508175165,0.41572012,0.472819894,0.602945201,0,0.011884984
0.020576132,ZNF217,0.318466454,0.011894996,-0.64046722,-0.250867832,0,-0.714355016,0.433877455,0.433877455,0.011894996
0.020690444,CCDC71L,0.01201278,NA,-0.666144203,0.413280808,0.413280808,NA,NA,NA,0.01201278
0.020804755,ORC6,0.981086262,0.01203172,-0.681042785,-0.322336573,0,-0.755113151,0.433306287,0.433306287,0.01203172
0.020919067,ST3GAL2,0.012140575,NA,-0.836171122,0.413113291,0.413113291,NA,NA,NA,0.012140575
0.021033379,PRRC2B,0.59884984,0.012168444,-0.143867881,-0.261900632,0,-0.656295921,0.431734188,0.431734188,0.012168444
0.021147691,MRPL18,0.012268371,0.844954881,-0.424058545,0.412286992,0.412286992,0.033765277,-0.117290223,0,0.012268371
0.021262003,GLT8D1,0.177124601,0.012305168,-0.725667653,0.053080438,0.053080438,-0.431353292,0.562268082,0.431353292,0.012305168
0.021376315,GRPEL2,0.012396166,0.71725458,-0.409837673,0.89575476,0.409837673,0.197853109,-0.135686906,0,0.012396166
0.021490626,PBXIP1,0.754376997,0.012441892,-0.028350331,-0.259481696,0,-0.671190745,0.428488118,0.428488118,0.012441892
0.021604938,ACACA,0.012523962,0.08722997,-0.408058012,0.507155222,0.408058012,-0.23736379,0.134847861,0.134847861,0.012523962
0.02171925,MAT2A,0.419169329,0.012578616,-0.505329389,-0.057904331,0,-0.426721379,0.85438425,0.426721379,0.012578616
0.021833562,SQLE,0.012651757,0.119223407,-1.039801053,0.407193111,0.407193111,-0.760013648,0.09606704,0.09606704,0.012651757
0.021947874,LRP1,0.51514377,0.01271534,0.237453866,-0.169570539,0,-0.627347501,0.421275485,0.421275485,0.01271534
0.022062186,CNGB1,0.012779553,NA,-0.401709769,0.509729775,0.401709769,NA,NA,NA,0.012779553
0.022176497,MELK,0.55399361,0.012852065,0.391265128,-0.120423413,0,-0.850511879,0.421103104,0.421103104,0.012852065
0.022290809,RAB11A,0.012907348,0.504375171,-0.400062095,0.492044693,0.400062095,0.101176686,0.176280922,0,0.012907348
0.022405121,MRFAP1,0.983514377,0.012988789,-1.222676022,-0.408286345,0,-1.978494788,0.421054832,0.421054832,0.012988789
0.022519433,YIPF1,0.013035144,NA,-0.399458202,0.43010722,0.399458202,NA,NA,NA,0.013035144
0.022633745,TET1,NA,0.013125513,NA,NA,NA,-0.667094324,0.417542327,0.417542327,0.013125513
0.022748057,SEMA4C,0.013162939,NA,-0.435506561,0.399115934,0.399115934,NA,NA,NA,0.013162939
0.022862369,DSG2,0.546198083,0.013262237,0.123076087,-0.178103962,0,-0.465329413,0.416848206,0.416848206,0.013262237
0.02297668,RETSAT,0.013290735,0.16242822,-0.616351951,0.396500059,0.396500059,-0.263306622,0.058445865,0.058445865,0.013290735
0.023090992,PGS1,0.585942492,0.013398961,-0.059980631,-0.068060055,0,-0.827679588,0.412236996,0.412236996,0.013398961
0.023205304,SGPP1,0.01341853,0.080667214,-0.395166645,0.429035249,0.395166645,-0.155266724,0.143374222,0.143374222,0.01341853
0.023319616,CTRB2,NA,0.013535685,NA,NA,NA,-0.940246617,0.410428807,0.410428807,0.013535685
0.023433928,SEC62,0.013546326,0.796964725,-0.393939888,0.604647927,0.393939888,0.223011798,0.377911839,0,0.013546326
0.02354824,SLC7A5,0.086773163,0.013672409,-0.234297109,0.132114231,0.132114231,-0.51104449,0.408928925,0.408928925,0.013672409
0.023662551,TLCD1,0.013674121,NA,-0.390979556,0.39731039,0.390979556,NA,NA,NA,0.013674121
0.023776863,SLC35B2,0.013801917,0.117582718,-0.387277701,0.423600515,0.387277701,-0.114687087,0.098184897,0.098184897,0.013801917
0.023891175,XP32,NA,0.013809133,NA,NA,NA,-0.563439396,0.408822658,0.408822658,0.013809133
0.024005487,NTN4,0.013929712,NA,-0.386689988,0.718216611,0.386689988,NA,NA,NA,0.013929712
0.024119799,RABGAP1,0.043067093,0.013945857,-0.218852453,0.397636982,0.218852453,-0.429786626,0.405260649,0.405260649,0.013945857
0.024234111,ERG28,0.014057508,NA,-0.480236845,0.38659476,0.38659476,NA,NA,NA,0.014057508
0.024348422,NKX2-5,NA,0.014082581,NA,NA,NA,-0.465550624,0.403727742,0.403727742,0.014082581
0.024462734,MTO1,0.014185304,0.96622915,-0.386326753,0.440636381,0.386326753,0.074517653,-0.246851743,0,0.014185304
0.024577046,SORBS1,NA,0.014219305,NA,NA,NA,-0.60159083,0.403473437,0.403473437,0.014219305
0.024691358,XXYLT1,0.014313099,0.108012032,-0.504257772,0.384959285,0.384959285,-0.148487967,0.108417366,0.108417366,0.014313099
0.02480567,PCSK6,NA,0.01435603,NA,NA,NA,-1.468255274,0.402408652,0.402408652,0.01435603
0.024919982,PRAME,0.014440895,NA,-1.33848832,0.383172791,0.383172791,NA,NA,NA,0.014440895
0.025034294,ZNHIT3,0.572140575,0.014492754,-0.309686634,-0.256233985,0,-0.664142691,0.402358131,0.402358131,0.014492754
0.025148605,TAPBPL,0.01456869,NA,-0.377860234,0.397502731,0.377860234,NA,NA,NA,0.01456869
0.025262917,NUFIP2,0.652396166,0.014629478,-0.034691132,-0.086766165,0,-0.398135784,0.44972087,0.398135784,0.014629478
0.025377229,ABCC10,0.014696486,NA,-0.518348572,0.377495202,0.377495202,NA,NA,NA,0.014696486
0.025491541,METTL2B,0.626709265,0.014766202,0.194671386,-0.218201386,0,-0.748480263,0.398005336,0.398005336,0.014766202
0.025605853,TPST1,0.014824281,NA,-0.709598048,0.374534995,0.374534995,NA,NA,NA,0.014824281
0.025720165,UBE2B,0.490607029,0.014902926,0.207943464,-0.148446193,0,-0.593796159,0.397410336,0.397410336,0.014902926
0.025834476,POSTN,0.014952077,NA,-0.727136667,0.372930208,0.372930208,NA,NA,NA,0.014952077
0.025948788,SNX17,0.560766773,0.01503965,-0.766842032,-0.234210574,0,-1.501163173,0.395223723,0.395223723,0.01503965
0.0260631,CRELD2,0.015079872,0.644654088,-0.375859037,0.368949422,0.368949422,-0.027509274,-0.041772762,0,0.015079872
0.026177412,SFXN5,0.221597444,0.015176374,-0.042824231,0.022633174,0.022633174,-0.418841594,0.395170098,0.395170098,0.015176374
0.026291724,HMOX1,0.015207668,0.026114301,-0.902631864,0.368733197,0.368733197,-0.728590115,0.306359232,0.306359232,0.015207668
0.026406036,ANKHD1,0.679744409,0.015313098,-0.148970406,-0.232606975,0,-0.394588936,0.564540886,0.394588936,0.015313098
0.026520348,ANKHD1,0.679872204,0.015313098,-0.113102393,-0.202707967,0,-0.394588936,0.564540886,0.394588936,0.015313098
0.026634659,ARHGAP28,0.015335463,NA,-0.935372486,0.368070385,0.368070385,NA,NA,NA,0.015335463
0.026748971,ANKLE2,0.669265176,0.015449822,-0.237395151,-0.049760544,0,-0.460710793,0.388329025,0.388329025,0.015449822
0.026863283,PIGA,0.015463259,0.441208641,-0.368059347,0.425901875,0.368059347,-0.03935276,-0.072529738,0,0.015463259
0.026977595,YEATS4,0.343514377,0.015586546,-0.100912541,-0.058970507,0,-0.388021836,0.435335381,0.388021836,0.015586546
0.027091907,FN1,0.015591054,0.364779874,-1.27769036,0.3655396,0.3655396,0.276667959,-0.906971127,0,0.015591054
0.027206219,C1GALT1,0.01571885,0.890073831,-0.365327957,0.437016163,0.365327957,0.008887165,0.082835085,0,0.01571885
0.02732053,FAM3C,0.017763578,0.01572327,-0.346049246,0.41343637,0.346049246,-0.577351191,0.385703399,0.385703399,0.01572327
0.027434842,TMEM132A,0.015846645,NA,-0.887521991,0.363379594,0.363379594,NA,NA,NA,0.015846645
0.027549154,PRRC2C,0.978019169,0.015859995,-0.202832001,-0.180181936,0,-0.385071587,0.456950216,0.385071587,0.015859995
0.027663466,PDXDC1,0.015974441,0.058928083,-0.362260257,0.463040693,0.362260257,-0.333881044,0.1880291,0.1880291,0.015974441
0.027777778,GATA4,NA,0.015996719,NA,NA,NA,-0.597338125,0.383104713,0.383104713,0.015996719
0.02789209,MTHFD2,0.016102236,0.394449002,-0.715234469,0.362120933,0.362120933,-0.007226619,-0.13411884,0,0.016102236
0.028006401,SPICE1,0.688817891,0.016133443,0.029498198,-0.662081919,0,-0.381417895,0.399253041,0.381417895,0.016133443
0.028120713,POMK,0.016230032,0.855482636,-0.441853564,0.360838876,0.360838876,0.114381223,-0.063537212,0,0.016230032
0.028235025,PPIL2,0.532268371,0.016270167,-0.523543433,-0.235380472,0,-0.384449516,0.379650559,0.379650559,0.016270167
0.028349337,ST3GAL1,0.016357827,NA,-0.359848233,0.530234571,0.359848233,NA,NA,NA,0.016357827
0.028463649,SLC49A4,0.796421725,0.016406891,-0.87487799,-0.158417533,0,-0.67828891,0.377524695,0.377524695,0.016406891
0.028577961,EDEM2,0.016485623,NA,-0.529243125,0.359349257,0.359349257,NA,NA,NA,0.016485623
0.028692273,GTF2B,0.49942492,0.016543615,-0.024249838,-0.381802505,0,-0.390967435,0.375317358,0.375317358,0.016543615
0.028806584,EPHA2,0.016613419,0.424938474,-1.456746351,0.358784539,0.358784539,0.04176171,0.035252327,0,0.016613419
0.028920896,TMX2,0.069520767,0.016680339,-0.652778332,0.15695002,0.15695002,-0.717764014,0.374616704,0.374616704,0.016680339
0.029035208,FKTN,0.016741214,0.32485644,-0.552379006,0.358680204,0.358680204,-0.013331945,-0.08544821,0,0.016741214
0.02914952,PPP1R8,0.524984026,0.016817063,0.247498762,-0.115005559,0,-0.52719077,0.374053198,0.374053198,0.016817063
0.029263832,CPB2,0.01686901,NA,-1.285187919,0.358336762,0.358336762,NA,NA,NA,0.01686901
0.029378144,ENO1,0.359872204,0.016953787,0.286518887,-0.035857572,0,-0.373979034,1.380166906,0.373979034,0.016953787
0.029492455,NBR1,0.016996805,NA,-0.357847135,0.717666489,0.357847135,NA,NA,NA,0.016996805
0.029606767,RFLNB,NA,0.017090511,NA,NA,NA,-0.529126808,0.372583146,0.372583146,0.017090511
0.029721079,F2,0.017124601,0.362592289,-1.673893054,0.356058067,0.356058067,-0.273285735,-0.295870445,0,0.017124601
0.029835391,SEL1L,0.176613419,0.017227235,-0.053301022,0.129054653,0.053301022,-0.370479043,0.487290982,0.370479043,0.017227235
0.029949703,TK2,0.017252396,NA,-0.36280045,0.353850073,0.353850073,NA,NA,NA,0.017252396
0.030064015,RAF1,0.354632588,0.01736396,-0.290198562,-0.101685537,0,-0.644377515,0.368682582,0.368682582,0.01736396
0.030178326,CEMIP2,0.017380192,NA,-1.046906033,0.353529709,0.353529709,NA,NA,NA,0.017380192
0.030292638,SUCO,0.928690096,0.017500684,-0.489334524,-0.17660688,0,-0.625857819,0.368075362,0.368075362,0.017500684
0.03040695,TXNDC11,0.017507987,0.123188406,-0.475625529,0.352284988,0.352284988,-0.164428943,0.090372026,0.090372026,0.017507987
0.030521262,PPP2R5C,0.017635783,0.548537052,-0.347087419,0.563572909,0.347087419,-0.062272777,-0.02058392,0,0.017635783
0.030635574,PODXL,0.245878594,0.017637408,-0.008029719,0.070216535,0.008029719,-0.367409848,0.516812135,0.367409848,0.017637408
0.030749886,CD320,0.881405751,0.017774132,-1.358944809,-0.430147912,0,-1.424952759,0.36422415,0.36422415,0.017774132
0.030864198,RHEB,0.017891374,0.089280831,-0.423078263,0.342849299,0.342849299,-0.25318434,0.132075432,0.132075432,0.017891374
0.030978509,RNF25,0.757060703,0.017910856,-0.229739223,-0.161692498,0,-0.362407289,0.635144673,0.362407289,0.017910856
0.031092821,HBA1,0.018019169,0.510937927,-2.099778339,0.342708722,0.342708722,0.01407101,-0.161105341,0,0.018019169
0.031207133,PARVA,0.898146965,0.01804758,-0.120527815,-0.248747078,0,-0.358861525,0.569268229,0.358861525,0.01804758
0.031321445,RAB21,0.018146965,0.946130708,-0.342561718,0.429377195,0.342561718,0.116494489,-0.020573248,0,0.018146965
0.031435757,AURKA,0.281916933,0.018184304,-0.206107829,-0.438997685,0,-0.695048373,0.358292877,0.358292877,0.018184304
0.031550069,ATP6AP1,0.01827476,0.149849604,-0.764511856,0.341999804,0.341999804,-0.60068902,0.067054492,0.067054492,0.01827476
0.03166438,PSMD9,0.267859425,0.018321028,0.006249892,0.047401595,0,-0.357616847,0.812739408,0.357616847,0.018321028
0.031778692,CHPF,0.018402556,0.021602406,-1.152233322,0.341588409,0.341588409,-0.376208519,0.330179486,0.330179486,0.018402556
0.031893004,KSR1,0.676038339,0.018457752,0.069689857,-0.084294856,0,-0.356931083,0.639139701,0.356931083,0.018457752
0.032007316,CD44,0.018530351,0.083811868,-0.395032134,0.33831465,0.33831465,-0.211090873,0.138753991,0.138753991,0.018530351
0.032121628,FAM219A,0.018658147,NA,-0.574336655,0.33765211,0.33765211,NA,NA,NA,0.018658147
0.03223594,PSMD4,0.183258786,0.0187312,-0.04851301,0.051503869,0.04851301,-0.351693317,0.63622502,0.351693317,0.0187312
0.032350251,ATG4B,0.018785942,0.141099262,-0.337118161,0.421616666,0.337118161,-0.350271733,0.074787729,0.074787729,0.018785942
0.032464563,LPP,0.748626198,0.018867925,0.31539902,-0.054109884,0,-0.348589827,0.522446899,0.348589827,0.018867925
0.032578875,ARFRP1,0.018913738,0.557013946,-0.418833337,0.336851812,0.336851812,0.058157689,0.062801896,0,0.018913738
0.032693187,PRAG1,0.671693291,0.019004649,0.134436998,0.334113104,0,-0.542672612,0.348313104,0.348313104,0.019004649
0.032807499,NSDHL,0.019041534,0.090784796,-0.396536123,0.335206824,0.335206824,-0.129159134,0.166445472,0.129159134,0.019041534
0.032921811,OCC1,0.717060703,0.019141373,-0.19916182,-0.076375483,0,-0.520233044,0.347966464,0.347966464,0.019141373
0.033036123,SGCE,0.019169329,NA,-0.486022994,0.334312982,0.334312982,NA,NA,NA,0.019169329
0.033150434,EIF4ENIF1,0.887795527,0.019278097,0.005624598,-0.253509102,0,-0.49194641,0.347958115,0.347958115,0.019278097
0.033264746,WFS1,0.019297125,0.122778234,-0.427015844,0.333450649,0.333450649,-0.164046184,0.090623907,0.090623907,0.019297125
0.033379058,SPTY2D1,0.616741214,0.019414821,-0.602321837,-0.182349795,0,-0.625535118,0.345494877,0.345494877,0.019414821
0.03349337,SARM1,0.01942492,0.64205633,-0.500050992,0.332386573,0.332386573,0.0014115,0.006222236,0,0.01942492
0.033607682,GOSR2,0.068881789,0.019551545,-0.285104386,0.158241072,0.158241072,-0.380973648,0.345335328,0.345335328,0.019551545
0.033721994,SMPD2,0.019552716,0.045255674,-0.330634246,0.34579277,0.330634246,-0.216959348,0.249586169,0.216959348,0.019552716
0.033836305,PI4K2B,0.019680511,0.721766475,-0.620772986,0.328864291,0.328864291,-0.264532429,-0.050887604,0,0.019680511
0.033950617,IVNS1ABP,0.989776358,0.019688269,-0.738015593,-0.022554157,0,-1.41809557,0.345285854,0.345285854,0.019688269
0.034064929,RIC1,0.019808307,NA,-0.44500605,0.328502697,0.328502697,NA,NA,NA,0.019808307
0.034179241,BCAP29,0.226070288,0.019824993,-0.577577343,0.019946365,0.019946365,-0.425719002,0.344926746,0.344926746,0.019824993
0.034293553,RAB11B,0.019936102,0.192097348,-0.357381297,0.328213223,0.328213223,-0.188215478,0.039474282,0.039474282,0.019936102
0.034407865,AKT1S1,0.756166134,0.019961717,0.097870523,-0.146921893,0,-0.344868099,0.563821168,0.344868099,0.019961717
0.034522176,NDUFA8,0.020063898,0.475526388,-0.409430372,0.327980228,0.327980228,-0.024448811,-0.041447337,0,0.020063898
0.034636488,TCEAL4,0.764217252,0.020098441,-0.007753668,-0.566903229,0,-0.785684589,0.3417131,0.3417131,0.020098441
0.0347508,ATP6V1G1,0.020191693,0.044708778,-0.327695702,0.525903984,0.327695702,-0.21747858,0.426750831,0.21747858,0.020191693
0.034865112,CCDC124,0.76115016,0.020235165,-0.068738388,-0.080475951,0,-0.341400498,0.398052946,0.341400498,0.020235165
0.034979424,RAB30,0.020319489,NA,-0.327250131,0.379475787,0.327250131,NA,NA,NA,0.020319489
0.035093736,ISYNA1,0.881916933,0.02037189,0.269841371,-0.486868663,0,-0.34099015,0.407005172,0.34099015,0.02037189
0.035208048,CTPS1,0.020447284,0.217391304,-0.323262865,0.36727241,0.323262865,-0.026127488,0.042986603,0.026127488,0.020447284
0.035322359,ITPRIPL2,0.158977636,0.020508614,-0.162831416,0.065553229,0.065553229,-0.660574778,0.340140726,0.340140726,0.020508614
0.035436671,MED10,0.02057508,0.267295597,-0.322015735,0.558133816,0.322015735,-0.037667681,0.000807002,0.000807002,0.02057508
0.035550983,ACLY,0.466070288,0.020645338,0.085368779,0.048098472,0,-0.970326211,0.339757091,0.339757091,0.020645338
0.035665295,HAX1,0.020702875,0.277686628,-0.438504464,0.321666131,0.321666131,0.019253334,0.041986909,0,0.020702875
0.035779607,MFF,0.842300319,0.020782062,-0.077168035,-0.117648703,0,-0.338749211,0.613497846,0.338749211,0.020782062
0.035893919,MFF,0.990926518,0.020782062,-0.268005257,-0.241323898,0,-0.338749211,0.613497846,0.338749211,0.020782062
0.03600823,F13A1,0.020830671,NA,-1.291141121,0.321345983,0.321345983,NA,NA,NA,0.020830671
0.036122542,EIF4A1,0.479105431,0.020918786,-0.129523027,-0.037672911,0,-0.337670644,0.336192685,0.336192685,0.020918786
0.036236854,OSTM1,0.020958466,0.671725458,-0.481730157,0.31871773,0.31871773,-0.524350321,-0.248667182,0,0.020958466
0.036351166,ANKRD40,0.61827476,0.02105551,-0.459847453,-0.168404064,0,-0.340815083,0.33581949,0.33581949,0.02105551
0.036465478,ATG2B,0.021086262,0.101175827,-0.389398741,0.315863218,0.315863218,-0.207106853,0.115480316,0.115480316,0.021086262
0.03657979,PAGR1,NA,0.021192234,NA,NA,NA,-0.4470071,0.335308775,0.335308775,0.021192234
0.036694102,MANEA,0.021214058,0.610336341,-0.314853999,0.401214489,0.314853999,0.22776237,-0.078656753,0,0.021214058
0.036808413,CPNE8,0.671182109,0.021328958,-0.035866602,-0.254246489,0,-0.436211926,0.330768591,0.330768591,0.021328958
0.036922725,ANO10,0.021341853,0.148755811,-0.359423104,0.314195003,0.314195003,-0.068003166,0.14494472,0.068003166,0.021341853
0.037037037,YWHAB,0.420830671,0.021465682,0.169085575,0.093578869,0,-0.330469036,0.985471895,0.330469036,0.021465682
0.037151349,GALNT3,0.021469649,0.564807219,-0.324942506,0.313946013,0.313946013,0.107263729,-0.03787845,0,0.021469649
0.037265661,GHDC,0.021597444,0.692917692,-0.31327793,0.327560294,0.31327793,0.031776522,-0.042576709,0,0.021597444
0.037379973,TMEM120A,0.02172524,NA,-0.313004021,0.357880721,0.313004021,NA,NA,NA,0.02172524
0.037494284,REEP3,0.037188498,0.02173913,-0.464685479,0.236500927,0.236500927,-0.575934983,0.32954438,0.32954438,0.02173913
0.037608596,BNIP1,0.021853035,0.155045119,-0.358639177,0.312873485,0.312873485,-0.128368098,0.063715943,0.063715943,0.021853035
0.037722908,CDC20,0.521405751,0.021875855,-0.841253625,-0.463767313,0,-1.468156641,0.329529824,0.329529824,0.021875855
0.03783722,TDG,0.021980831,0.553732568,-0.416667032,0.312731958,0.312731958,-0.286483387,-0.153563044,0,0.021980831
0.037951532,DIPK1A,NA,0.022012579,NA,NA,NA,-0.329149806,0.538002214,0.329149806,0.022012579
0.038065844,DNPEP,0.022108626,0.946951053,-0.310359773,0.329910709,0.310359773,0.178732828,-0.019136328,0,0.022108626
0.038180155,EIF4EBP2,0.53827476,0.022149303,1.68386674,-1.042486068,0,-0.32910205,0.487715172,0.32910205,0.022149303
0.038294467,HIC2,0.022236422,0.147662018,-0.546156046,0.309805687,0.309805687,-0.144175269,0.068739407,0.068739407,0.022236422
0.038408779,UBC,NA,0.022286027,NA,NA,NA,-0.328865525,0.348456722,0.328865525,0.022286027
0.038523091,UGCG,0.022364217,0.195105278,-0.309311368,0.483735046,0.309311368,-0.77099302,0.038109424,0.038109424,0.022364217
0.038637403,ESS2,0.762172524,0.022422751,-0.139863217,-0.259037353,0,-0.327913567,0.407507254,0.327913567,0.022422751
0.038751715,ENDOD1,0.022492013,0.193738037,-0.307075121,0.417624598,0.307075121,-0.038682544,0.124102207,0.038682544,0.022492013
0.038866027,RCN2,0.024792332,0.022559475,-0.293233216,0.333710296,0.293233216,-0.326641973,0.339972305,0.326641973,0.022559475
0.038980338,TMEM120B,0.022619808,NA,-0.306590628,0.516015623,0.306590628,NA,NA,NA,0.022619808
0.03909465,DUSP14,0.336357827,0.022696199,0.122596502,-0.257784604,0,-0.865293968,0.325451879,0.325451879,0.022696199
0.039208962,DIPK2A,0.022747604,0.710281652,-0.382514865,0.305749957,0.305749957,0.002096355,0.094362557,0,0.022747604
0.039323274,LARP4,0.643961661,0.022832923,-0.994654888,-0.004417786,0,-0.829134858,0.325182838,0.325182838,0.022832923
0.039437586,C16orf58,0.022875399,0.772217665,-0.304997318,0.325106373,0.304997318,0.138935867,0.068983154,0,0.022875399
0.039551898,LAMA5,0.287028754,0.022969647,-0.591155862,-0.636051607,0,-1.664270697,0.324822916,0.324822916,0.022969647
0.039666209,TSKU,0.023003195,NA,-0.656446965,0.304077484,0.304077484,NA,NA,NA,0.023003195
0.039780521,FAM50A,0.550670927,0.023106371,-0.100252195,-0.253439044,0,-0.335286155,0.3241007,0.3241007,0.023106371
0.039894833,REEP4,0.02313099,0.856986601,-0.304418577,0.30363229,0.30363229,-0.241547653,-0.010295917,0,0.02313099
0.040009145,RGS19,0.118594249,0.023243095,-0.11267499,0.09810099,0.09810099,-0.673735041,0.323835494,0.323835494,0.023243095
0.040123457,KIAA2013,0.023258786,0.044161881,-0.302490717,0.395631626,0.302490717,-0.325011587,0.220349828,0.220349828,0.023258786
0.040237769,SLC7A6,0.023386581,NA,-0.302140026,0.312398855,0.302140026,NA,NA,NA,0.023386581
0.04035208,NGLY1,0.023514377,0.247880777,-0.30139732,0.440945492,0.30139732,-0.010117275,0.014617503,0.010117275,0.023514377
0.040466392,TMEM167B,0.076805112,0.023516544,-0.527625868,0.147215171,0.147215171,-0.633105621,0.322818908,0.322818908,0.023516544
0.040580704,TRAPPC10,0.023642173,0.458025704,-0.328006963,0.300536365,0.300536365,-0.255923595,-0.093278761,0,0.023642173
0.040695016,GPATCH2,0.901980831,0.023653268,0.050164985,-0.332001158,0,-0.321051965,0.340731396,0.321051965,0.023653268
0.040809328,DESI2,0.023769968,NA,-0.59581498,0.299863853,0.299863853,NA,NA,NA,0.023769968
0.04092364,RAB8B,0.108370607,0.023789992,-0.184319872,0.107587648,0.107587648,-0.319657197,0.414331648,0.319657197,0.023789992
0.041037952,CYP2S1,0.023897764,0.240907848,-0.29976394,0.389842969,0.29976394,-0.013620118,0.259514816,0.013620118,0.023897764
0.041152263,SEMA3A,NA,0.023926716,NA,NA,NA,-0.370713479,0.316917989,0.316917989,0.023926716
0.041266575,LPIN3,0.024025559,NA,-0.299045295,0.38133915,0.299045295,NA,NA,NA,0.024025559
0.041380887,NUDCD3,0.100447284,0.02406344,-0.325780116,0.114903573,0.114903573,-0.31690257,0.396538355,0.31690257,0.02406344
0.041495199,ENTPD4,0.024153355,NA,-0.422123899,0.298529713,0.298529713,NA,NA,NA,0.024153355
0.041609511,CDC25C,0.417252396,0.024200164,0.079596468,-0.398636003,0,-0.55503703,0.316793492,0.316793492,0.024200164
0.041723823,HEG1,0.02428115,NA,-0.497235657,0.298445585,0.298445585,NA,NA,NA,0.02428115
0.041838134,WNK2,0.071693291,0.024336888,-0.345906553,0.153776149,0.153776149,-0.316144869,0.376094185,0.316144869,0.024336888
0.041952446,CHMP6,0.024408946,0.769893355,-0.312827693,0.29558935,0.29558935,0.096205449,-0.081340249,0,0.024408946
